204	108	1	6660
205	252	1	8290
206	310	1	4410
207	75	1	2010
208	110	2	4310
210	150	1	8090
211	368	1	10710
209	335	1	5970
212	2	1	7800
213	245	2	29720
214	223	1	7390
215	202	1	2200
216	55	1	9930
217	264	1	3940
220	58	1	7000
218	16	1	6820
219	297	1	20400
221	206	1	8190
222	156	1	3840
223	59	1	4260
224	22	1	7830
225	252	2	8290
226	141	1	17570
227	342	1	9030
229	89	1	4280
228	20	1	4510
230	23	1	13050
231	221	1	8760
231	162	1	4270
232	200	1	5660
233	116	1	5650
234	213	1	8220
234	134	1	2040
235	360	1	7420
236	89	1	4280
237	84	2	4170
238	356	1	4580
239	386	1	4940
240	150	1	8090
242	150	1	8090
243	60	1	7910
241	205	1	6510
244	116	1	5650
245	2	1	7800
247	310	1	4410
246	162	1	4270
248	182	1	2400
250	182	1	2400
249	170	1	2060
251	360	1	7420
252	334	2	2150
251	231	1	3700
253	113	1	10060
254	308	1	8610
255	334	1	2150
257	21	2	5520
256	2	1	7800
259	272	1	4480
258	224	1	2430
260	373	1	4050
263	252	1	8290
261	120	1	2360
264	244	1	8270
262	23	1	13050
265	138	1	5370
267	13	1	13030
266	372	1	16420
268	121	1	8020
269	303	1	20430
270	337	1	14130
272	32	1	6240
271	85	1	17330
273	170	2	2060
274	111	1	3790
275	79	1	6610
276	201	1	3880
277	76	1	6920
278	47	2	6370
279	351	1	8710
280	140	1	8570
281	262	1	8840
283	122	2	3600
282	77	2	9970
284	268	1	7260
285	99	1	1220
286	212	1	8740
288	110	1	4310
287	314	1	8640
289	336	1	5650
290	205	1	6510
291	224	2	2430
292	287	2	4490
294	148	1	8090
296	339	2	7830
293	166	1	5420
295	356	1	4580
298	222	3	1260
299	142	1	17590
297	178	1	2400
299	53	1	7900
300	113	1	10060
301	92	1	3780
303	144	1	5690
304	387	1	8570
302	378	1	14250
306	35	1	4130
307	16	1	6820
305	284	1	8350
308	215	1	13710
309	318	1	10590
310	17	1	5510
311	104	1	13310
312	153	1	1240
313	176	1	7210
314	146	1	7040
315	376	3	2170
316	242	1	10390
317	250	1	6900
318	65	1	5580
319	84	1	4170
320	125	1	8030
322	118	1	3180
321	72	1	3150
323	368	1	10710
324	282	1	3740
326	35	1	4130
327	218	1	10340
325	374	1	8540
328	178	1	2400
333	156	3	3840
332	290	1	4390
330	8	1	9820
331	204	1	4300
329	220	2	2210
333	294	1	7720
335	209	1	8720
334	310	1	4410
336	153	1	1240
337	176	1	7210
338	373	1	4050
339	294	1	7720
340	155	1	9350
341	251	1	8280
342	169	1	6780
343	368	1	10710
345	139	1	10120
344	301	1	30110
346	207	2	8190
347	65	2	5580
349	66	1	1820
351	340	2	8480
348	129	1	2160
350	108	1	6660
352	99	1	1220
353	376	1	2170
354	77	1	9970
355	108	1	6660
356	387	1	8570
357	374	1	8540
358	258	1	7230
359	135	1	14970
360	108	1	6660
361	317	1	7350
362	79	1	6610
363	130	1	6390
364	360	1	7420
365	102	1	10030
366	232	3	13760
368	149	2	19700
367	62	1	2130
369	378	1	14250
370	48	2	15180
373	382	1	6040
371	263	1	10440
372	259	1	10430
374	8	1	9820
376	85	1	17330
375	107	1	13320
377	111	1	3790
378	23	1	13050
379	341	1	10660
380	381	1	8560
381	241	1	7630
382	1	1	3100
383	261	1	8520
384	330	1	9000
385	33	1	9870
386	283	1	4390
388	336	1	5650
387	265	1	8320
389	59	1	4260
392	72	1	3150
394	135	1	14970
393	288	1	8350
395	85	1	17330
390	288	1	8350
391	42	1	1210
396	257	1	2100
397	191	1	6800
398	178	1	2400
399	131	1	2040
400	24	1	9840
401	325	1	8440
402	246	2	20160
405	111	1	3790
404	116	1	5650
403	204	1	4300
406	16	3	6820
407	173	1	3860
409	282	1	3740
410	192	2	1250
408	356	1	4580
411	31	1	7040
412	139	1	10120
413	173	1	3860
415	263	1	10440
414	334	2	2150
416	58	1	7000
417	382	1	6040
419	302	1	5800
418	375	1	2160
420	16	1	6820
421	58	1	7000
422	35	1	4130
423	65	1	5580
424	196	2	13610
425	149	1	19700
428	207	3	8190
426	44	1	9900
427	201	1	3880
430	162	1	4270
429	268	1	7260
432	347	1	1300
431	6	1	13020
432	135	1	14970
433	164	1	3640
434	115	1	2360
435	193	1	2090
436	8	1	9820
438	57	1	6890
437	218	1	10340
439	380	1	6800
440	201	1	3880
442	198	1	8390
441	199	1	8180
443	154	1	5710
444	279	2	10480
445	310	1	4410
447	90	3	10000
446	79	1	6610
448	137	2	15490
451	264	1	3940
449	28	1	4220
450	268	1	7260
452	8	1	9820
453	343	2	4570
454	54	1	6890
454	252	1	8290
455	150	1	8090
456	110	1	4310
457	263	1	10440
458	169	1	6780
460	257	1	2100
459	308	1	8610
462	141	1	17570
461	172	1	17760
463	116	1	5650
464	274	1	6940
465	202	1	2200
466	250	1	6900
468	288	1	8350
467	127	1	8040
469	75	1	2010
470	90	1	10000
471	310	1	4410
472	162	1	4270
473	1	1	3100
474	136	1	6500
475	76	1	6920
476	262	1	8840
477	286	1	1280
478	376	1	2170
479	317	1	7350
480	378	1	14250
480	162	1	4270
481	371	1	5910
482	156	1	3840
483	146	1	7040
484	282	1	3740
485	148	1	8090
486	131	2	2040
487	109	1	6660
488	302	1	5800
489	224	1	2430
492	198	2	8390
491	215	1	13710
490	288	1	8350
493	74	1	2130
494	387	1	8570
495	67	1	6600
496	132	1	5570
497	305	1	8390
499	35	1	4130
498	30	1	9850
500	355	1	5670
501	161	1	4370
502	302	1	5800
502	86	1	9180
503	277	1	4380
504	17	1	5510
505	127	1	8040
506	1	1	3100
507	374	2	8540
508	324	1	5940
509	121	1	8020
510	113	1	10060
511	289	1	8360
512	131	1	2040
513	185	1	2070
514	181	1	2400
515	54	1	6890
516	47	1	6370
517	269	1	7690
518	229	1	2430
519	324	1	5940
520	199	1	8180
521	375	1	2160
522	122	1	3600
523	243	1	8480
524	301	1	30110
525	72	1	3150
526	191	1	6800
527	160	1	8110
528	29	1	13070
530	98	1	7970
529	217	1	20040
531	28	1	4220
532	384	2	20880
533	235	2	18010
534	153	1	1240
536	77	1	9970
535	23	1	13050
537	74	1	2130
538	127	2	8040
539	114	1	4210
540	1	1	3100
541	303	1	20430
542	183	1	3860
544	251	1	8280
543	75	1	2010
545	277	2	4380
546	91	2	5510
547	153	1	1240
548	113	2	10060
549	298	1	13960
551	230	1	8250
550	205	1	6510
553	78	2	7330
552	127	1	8040
554	230	1	8250
555	280	2	1280
556	382	2	6040
558	59	1	4260
557	228	1	7400
559	128	1	7420
559	380	1	6800
560	89	1	4280
561	153	3	1240
562	318	1	10590
563	109	1	6660
564	250	1	6900
565	269	1	7690
565	297	1	20400
566	387	1	8570
568	263	1	10440
567	79	1	6610
570	312	1	9700
569	177	3	8670
571	374	1	8540
572	387	1	8570
573	159	1	8110
575	108	1	6660
574	171	1	15140
576	207	3	8190
577	230	1	8250
578	198	1	8390
579	27	2	2310
581	83	1	4580
580	345	1	9030
583	274	1	6940
582	125	1	8030
584	89	1	4280
585	182	1	2400
586	231	1	3700
587	242	1	10390
588	347	1	1300
589	107	1	13320
590	256	1	3720
591	357	1	14180
593	279	1	10480
592	378	1	14250
594	337	1	14130
595	335	2	5970
596	240	1	2220
597	170	1	2060
598	340	1	8480
599	16	1	6820
601	198	1	8390
600	147	1	6420
603	256	1	3720
602	125	1	8030
604	341	1	10660
605	361	1	3380
606	103	1	5520
607	282	2	3740
609	182	1	2400
608	365	1	7640
610	8	2	9820
611	310	1	4410
612	65	1	5580
613	345	1	9030
614	36	1	7060
615	181	2	2400
616	147	1	6420
617	262	1	8840
618	44	1	9900
619	170	3	2060
621	16	1	6820
620	119	1	7090
622	302	1	5800
623	272	2	4480
625	150	1	8090
624	204	1	4300
626	284	1	8350
627	182	1	2400
628	52	2	9920
629	187	1	2090
630	50	1	6580
631	82	1	7940
632	309	1	9690
633	340	1	8480
634	19	1	2100
635	298	1	13960
636	158	1	8110
637	254	1	2100
639	352	1	7410
638	368	1	10710
640	375	1	2160
641	229	1	2430
643	280	1	1280
642	184	2	4390
645	313	2	8410
644	213	1	8220
647	336	1	5650
646	339	1	7830
648	53	1	7900
649	122	1	3600
650	368	1	10710
652	67	1	6600
651	305	1	8390
654	245	1	29720
653	174	2	7310
655	76	2	6920
656	199	1	8180
658	154	1	5710
657	171	1	15140
659	362	1	8510
660	114	1	4210
661	41	1	6260
662	151	1	4250
663	197	1	5440
664	136	1	6500
665	356	1	4580
666	375	1	2160
667	323	1	2700
668	81	1	9980
669	150	1	8090
670	56	1	19260
671	144	1	5690
673	252	1	8290
672	127	1	8040
674	305	1	8390
675	312	1	9700
676	204	3	4300
677	127	1	8040
678	125	1	8030
679	9	1	7810
680	305	2	8390
681	75	1	2010
683	82	1	7940
682	156	1	3840
684	63	2	4570
685	69	1	9960
686	217	1	20040
687	157	1	19760
688	205	1	6510
689	110	1	4310
690	131	1	2040
691	387	1	8570
692	115	1	2360
693	169	1	6780
695	28	1	4220
694	261	1	8520
696	169	1	6780
697	156	1	3840
698	2	1	7800
699	202	1	2200
700	154	1	5710
701	277	1	4380
702	5	2	2300
703	19	1	2100
705	126	1	6380
704	162	1	4270
707	89	1	4280
706	146	1	7040
709	54	1	6890
708	84	1	4170
710	368	1	10710
711	296	1	16100
712	308	1	8610
713	8	1	9820
714	122	1	3600
716	116	3	5650
718	371	1	5910
715	11	1	9820
717	80	1	9160
720	317	2	7350
719	306	1	8400
721	9	1	7810
722	143	1	4650
723	54	1	6890
724	164	1	3640
725	335	1	5970
726	282	2	3740
728	151	1	4250
727	144	1	5690
729	282	1	3740
730	222	1	1260
731	279	1	10480
732	332	1	10640
734	162	1	4270
733	356	1	4580
736	22	1	7830
735	229	1	2430
737	165	2	1250
738	317	1	7350
739	382	1	6040
740	286	1	1280
741	2	1	7800
743	230	1	8250
742	375	2	2160
745	315	1	7560
744	372	1	16420
746	185	1	2070
747	56	1	19260
749	206	1	8190
748	307	1	7320
750	150	1	8090
751	113	1	10060
752	155	1	9350
753	368	1	10710
755	356	1	4580
754	352	1	7410
756	54	1	6890
757	202	1	2200
758	310	1	4410
760	277	1	4380
759	284	1	8350
761	196	1	13610
762	11	1	9820
763	185	1	2070
765	382	1	6040
764	290	1	4390
767	14	1	5410
766	272	1	4480
768	95	1	2140
769	99	1	1220
770	274	2	6940
771	81	2	9980
772	293	1	6970
772	315	1	7560
774	7	1	7810
773	329	1	7480
776	170	1	2060
777	35	1	4130
775	38	1	2120
778	196	1	13610
780	213	1	8220
779	173	1	3860
781	330	1	9000
782	296	1	16100
783	267	1	1280
785	199	1	8180
784	303	1	20430
786	316	1	4100
787	223	1	7390
788	36	1	7060
789	69	1	9960
790	176	1	7210
794	303	1	20430
793	52	1	9920
791	131	1	2040
792	246	1	20160
795	374	1	8540
797	178	1	2400
796	77	1	9970
798	43	1	2520
799	22	1	7830
800	95	1	2140
801	200	2	5660
802	65	1	5580
803	158	1	8110
804	329	1	7480
805	153	1	1240
806	24	1	9840
809	268	2	7260
807	13	1	13030
809	239	1	1270
808	378	1	14250
810	109	1	6660
812	320	1	5830
811	263	1	10440
814	236	1	1270
813	163	1	8120
815	191	1	6800
816	204	1	4300
817	35	1	4130
818	143	1	4650
820	305	1	8390
819	58	1	7000
821	308	1	8610
822	153	1	1240
823	77	1	9970
824	327	1	2160
826	367	1	8740
825	148	1	8090
827	194	1	8160
828	384	1	20880
829	122	1	3600
830	345	3	9030
831	364	1	7640
832	368	1	10710
833	201	1	3880
834	307	1	7320
835	373	3	4050
836	322	1	2160
837	201	1	3880
838	29	1	13070
840	183	1	3860
839	199	1	8180
841	375	1	2160
842	2	1	7800
843	386	1	4940
844	299	1	30090
845	110	1	4310
846	28	1	4220
847	134	1	2040
848	160	1	8110
849	272	1	4480
850	369	1	6010
851	342	1	9030
852	150	1	8090
854	28	1	4220
853	368	1	10710
855	38	1	2120
856	52	1	9920
857	115	1	2360
858	116	1	5650
859	233	1	2430
860	185	1	2070
861	182	1	2400
862	227	1	7400
864	370	2	7660
865	46	1	13140
863	37	1	6350
866	159	1	8110
867	270	1	4800
868	215	2	13710
870	324	1	5940
869	213	2	8220
871	360	1	7420
872	95	1	2140
873	253	1	2650
874	267	1	1280
876	34	1	4530
874	76	1	6920
877	127	1	8040
875	231	1	3700
879	217	1	20040
880	374	1	8540
881	380	1	6800
882	52	1	9920
878	309	1	9690
883	57	1	6890
884	324	1	5940
885	81	2	9980
887	154	1	5710
886	56	1	19260
888	215	1	13710
889	57	1	6890
890	316	2	4100
891	31	1	7040
892	156	1	3840
894	342	1	9030
893	99	1	1220
896	214	1	3260
895	352	2	7410
898	382	2	6040
897	259	1	10430
899	17	1	5510
900	169	2	6780
901	185	1	2070
902	54	1	6890
903	16	1	6820
904	250	1	6900
905	245	1	29720
906	90	1	10000
907	29	3	13070
907	44	1	9900
908	78	1	7330
909	135	1	14970
911	173	1	3860
910	289	1	8360
912	115	1	2360
913	286	1	1280
914	165	1	1250
915	320	1	5830
916	23	1	13050
917	39	1	7870
918	19	2	2100
919	12	1	7820
919	353	1	15800
920	317	1	7350
921	38	1	2120
922	159	1	8110
923	35	1	4130
924	121	1	8020
925	274	1	6940
926	242	1	10390
928	121	2	8020
929	48	1	15180
927	98	1	7970
930	373	1	4050
931	382	1	6040
932	67	1	6600
933	107	3	13320
934	245	1	29720
935	84	1	4170
936	215	1	13710
937	207	1	8190
938	205	1	6510
939	352	1	7410
940	257	1	2100
941	157	1	19760
942	18	1	4210
943	222	1	1260
945	249	2	6690
944	200	2	5660
946	285	1	2240
947	154	1	5710
948	279	1	10480
949	202	1	2200
950	199	1	8180
951	251	1	8280
952	133	1	2580
953	230	1	8250
955	358	1	8720
957	378	1	14250
954	182	1	2400
956	178	1	2400
958	320	2	5830
959	103	1	5520
960	217	1	20040
961	39	1	7870
962	230	1	8250
963	273	1	8550
966	50	1	6580
965	175	1	6470
964	360	1	7420
968	119	1	7090
967	378	1	14250
969	190	2	8160
971	231	1	3700
970	182	2	2400
973	360	1	7420
972	11	1	9820
974	103	1	5520
975	259	1	10430
976	349	1	6750
977	13	1	13030
978	295	1	5580
979	248	1	13800
980	178	1	2400
981	207	1	8190
982	238	1	4450
983	82	1	7940
984	135	1	14970
985	352	1	7410
987	337	1	14130
986	258	1	7230
986	387	1	8570
988	22	1	7830
987	149	2	19700
989	292	2	8900
992	211	1	29480
991	133	1	2580
990	41	1	6260
993	137	2	15490
994	50	1	6580
995	307	1	7320
996	271	1	5770
997	237	1	6560
998	373	1	4050
999	164	3	3640
1000	35	1	4130
1001	79	1	6610
1002	79	3	6610
1004	303	1	20430
1003	56	1	19260
1005	352	2	7410
1007	307	1	7320
1006	285	1	2240
1008	216	3	10330
1009	6	1	13020
1011	288	1	8350
1010	121	1	8020
1012	213	1	8220
1013	63	1	4570
1014	192	1	1250
1014	75	1	2010
1015	289	1	8360
1016	168	1	6570
1018	352	1	7410
1017	293	1	6970
1019	15	2	7820
1020	230	1	8250
1021	78	1	7330
1022	126	1	6380
1023	286	1	1280
1024	269	1	7690
1025	5	1	2300
1027	14	1	5410
1026	383	1	14280
1028	246	1	20160
1029	144	1	5690
1030	38	1	2120
1031	310	1	4410
1032	285	1	2240
1034	360	1	7420
1033	125	2	8030
1035	122	1	3600
1037	150	1	8090
1036	76	1	6920
1038	108	1	6660
1039	382	1	6040
1040	122	1	3600
1040	317	1	7350
1041	184	1	4390
1043	182	1	2400
1042	307	3	7320
1044	315	1	7560
1045	283	1	4390
1047	254	1	2100
1046	368	1	10710
1048	131	1	2040
1049	254	1	2100
1050	374	2	8540
1051	356	1	4580
1053	131	1	2040
1054	380	1	6800
1052	217	1	20040
1055	54	1	6890
1056	375	1	2160
1057	259	1	10430
1058	263	1	10440
1059	372	1	16420
1060	260	1	8840
1061	32	1	6240
1062	147	1	6420
1063	288	1	8350
1066	332	1	10640
1065	293	2	6970
1064	38	1	2120
1067	384	1	20880
1068	159	1	8110
1069	205	1	6510
1070	344	1	2170
1071	378	1	14250
1072	23	2	13050
1073	197	1	5440
1074	266	1	13870
1075	173	1	3860
1078	324	2	5940
1076	127	2	8040
1077	357	1	14180
1079	65	2	5580
1080	117	1	1230
1081	54	1	6890
1082	41	1	6260
1083	291	1	4820
1084	355	1	5670
1084	285	1	2240
1086	257	1	2100
1085	283	1	4390
1087	154	1	5710
1088	171	2	15140
1090	288	2	8350
1092	272	1	4480
1089	230	1	8250
1091	258	2	7230
1095	276	1	6630
1093	243	1	8480
1094	85	2	17330
1096	255	1	13820
1099	258	1	7230
1097	376	1	2170
1099	50	1	6580
1098	306	1	8400
1100	116	1	5650
1100	212	2	8740
1101	112	1	3900
1102	128	1	7420
1103	313	1	8410
1104	332	2	10640
1105	340	2	8480
1106	86	2	9180
1107	306	2	8400
1108	290	1	4390
1109	240	1	2220
1110	215	1	13710
1111	366	1	6770
1112	33	1	9870
1113	38	1	2120
1114	17	1	5510
1115	197	1	5440
1116	48	1	15180
1117	285	1	2240
1118	101	2	7980
1121	284	1	8350
1120	352	1	7410
1119	218	2	10340
1122	373	1	4050
1123	347	1	1300
1124	189	1	4390
1125	145	1	6520
1126	213	1	8220
1127	380	1	6800
1128	183	1	3860
1129	82	1	7940
1131	334	1	2150
1130	156	1	3840
1132	380	1	6800
1133	150	1	8090
1134	212	1	8740
1135	204	1	4300
1137	223	1	7390
1136	54	1	6890
1137	123	1	5350
1138	204	1	4300
1140	199	1	8180
1139	241	1	7630
1141	39	1	7870
1142	84	1	4170
1143	258	1	7230
1144	117	2	1230
1146	214	1	3260
1145	301	2	30110
1148	108	1	6660
1147	376	1	2170
1149	244	1	8270
1150	381	1	8560
1151	108	1	6660
1152	259	1	10430
1154	153	1	1240
1153	19	1	2100
1154	113	1	10060
1155	224	1	2430
1155	283	1	4390
1156	22	1	7830
1157	56	2	19260
1158	134	2	2040
1160	305	1	8390
1159	250	1	6900
1161	139	1	10120
1162	158	1	8110
1163	33	1	9870
1164	153	1	1240
1165	139	1	10120
1166	382	1	6040
1168	257	1	2100
1167	179	1	13590
1169	139	2	10120
1170	27	2	2310
1171	63	1	4570
1172	197	1	5440
1173	111	1	3790
1174	231	1	3700
1175	250	1	6900
1176	5	2	2300
1177	264	2	3940
1177	340	1	8480
1179	280	1	1280
1178	283	2	4390
1180	24	2	9840
1181	13	1	13030
1182	8	1	9820
1183	192	1	1250
1184	324	1	5940
1185	302	1	5800
1186	51	1	13160
1187	290	1	4390
1187	284	1	8350
1188	289	1	8360
1190	228	1	7400
1189	248	1	13800
1191	312	1	9700
1195	282	1	3740
1192	358	1	8720
1193	218	1	10340
1196	293	1	6970
1194	2	1	7800
1197	368	1	10710
1198	258	1	7230
1199	224	1	2430
1201	82	1	7940
1200	275	1	29930
1202	199	1	8180
1203	118	1	3180
1207	209	1	8720
1204	110	1	4310
1205	372	1	16420
1206	285	1	2240
1209	274	1	6940
1209	289	1	8360
1208	301	1	30110
1210	282	1	3740
1212	192	1	1250
1211	149	1	19700
1213	381	1	8560
1214	31	1	7040
1215	351	1	8710
1216	169	2	6780
1217	246	1	20160
1218	23	2	13050
1219	298	1	13960
1220	353	1	15800
1221	380	1	6800
1223	130	1	6390
1222	193	2	2090
1225	194	1	8160
1224	51	1	13160
1227	368	1	10710
1226	162	1	4270
1228	125	1	8030
1229	18	2	4210
1230	356	1	4580
1231	56	1	19260
1232	103	1	5520
1235	27	1	2310
1234	201	1	3880
1233	387	1	8570
1236	128	1	7420
1237	196	1	13610
1237	2	1	7800
1238	234	1	29650
1239	346	3	15780
1240	38	3	2120
1241	19	1	2100
1242	220	1	2210
1243	289	1	8360
1243	231	1	3700
1244	285	1	2240
1245	2	1	7800
1246	285	1	2240
1246	233	2	2430
1247	144	1	5690
1248	298	1	13960
1249	334	1	2150
1250	324	1	5940
1251	220	1	2210
1252	5	3	2300
1253	379	2	4930
1254	328	2	18430
1255	68	1	2030
1256	41	1	6260
1259	82	1	7940
1258	272	1	4480
1257	139	1	10120
1260	224	1	2430
1261	1	1	3100
1262	172	1	17760
1263	16	1	6820
1266	16	1	6820
1264	122	1	3600
1265	134	1	2040
1267	317	1	7350
1269	224	1	2430
1268	220	1	2210
1271	75	1	2010
1270	162	1	4270
1272	209	1	8720
1273	362	1	8510
1274	79	1	6610
1275	230	1	8250
1276	39	1	7870
1277	369	1	6010
1278	74	1	2130
1279	375	1	2160
1280	75	1	2010
1281	248	1	13800
1282	77	1	9970
1283	19	1	2100
1284	269	1	7690
1285	286	1	1280
1286	182	1	2400
1291	125	1	8030
1289	241	1	7630
1290	53	1	7900
1287	201	1	3880
1292	333	1	1950
1288	335	1	5970
1293	164	1	3640
1294	233	1	2430
1295	181	1	2400
1296	185	1	2070
1298	334	1	2150
1297	349	1	6750
1299	33	1	9870
1300	131	1	2040
1301	199	1	8180
1302	84	1	4170
1303	170	1	2060
1304	67	1	6600
1305	335	1	5970
1307	375	1	2160
1306	190	1	8160
1309	144	1	5690
1308	271	1	5770
1310	378	1	14250
1312	233	2	2430
1311	115	1	2360
1311	115	1	2360
1313	341	1	10660
1315	85	1	17330
1314	286	1	1280
1317	109	1	6660
1316	68	1	2030
1318	11	1	9820
1319	210	1	2100
1320	225	1	1260
1321	281	2	4810
1322	59	2	4260
1323	27	1	2310
1324	5	1	2300
1325	204	1	4300
1327	237	1	6560
1326	263	1	10440
1329	162	1	4270
1328	21	1	5520
1330	375	1	2160
1331	198	1	8390
1332	279	1	10480
1333	58	1	7000
1334	208	1	4720
1335	196	2	13610
1336	87	1	15310
1337	173	1	3860
1339	246	1	20160
1338	84	1	4170
1340	125	1	8030
1341	347	1	1300
1342	386	1	4940
1343	105	1	10030
1344	356	3	4580
1345	159	2	8110
1346	364	1	7640
1347	240	1	2220
1348	139	1	10120
1349	225	1	1260
1350	127	1	8040
1351	131	1	2040
1353	94	1	8480
1352	111	1	3790
1354	386	2	4940
1355	89	1	4280
1356	267	1	1280
1357	354	1	3370
1358	129	1	2160
1359	193	1	2090
1360	169	1	6780
1360	305	1	8390
1361	327	1	2160
1363	167	1	13550
1364	13	1	13030
1362	24	1	9840
1365	164	1	3640
1366	181	1	2400
1367	192	2	1250
1368	181	2	2400
1369	127	1	8040
1370	360	1	7420
1373	41	1	6260
1371	231	1	3700
1372	81	1	9980
1375	180	1	7310
1374	310	1	4410
1376	126	1	6380
1377	241	1	7630
1378	224	1	2430
1379	147	2	6420
1379	33	1	9870
1380	99	1	1220
1381	289	1	8360
1383	231	1	3700
1382	127	1	8040
1384	59	1	4260
1385	341	1	10660
1386	368	3	10710
1387	127	1	8040
1388	324	1	5940
1390	54	1	6890
1389	244	1	8270
1391	290	1	4390
1392	367	1	8740
1392	181	1	2400
1394	19	1	2100
1393	121	1	8020
1396	100	2	2550
1395	293	1	6970
1397	109	1	6660
1398	2	1	7800
1399	305	1	8390
1400	282	1	3740
1401	82	1	7940
1402	74	1	2130
1403	316	1	4100
1404	35	1	4130
1404	321	1	4100
1405	274	1	6940
1406	162	1	4270
1407	284	1	8350
1411	380	1	6800
1410	213	1	8220
1409	29	2	13070
1408	55	1	9930
1412	218	3	10340
1413	178	2	2400
1415	76	1	6920
1414	154	1	5710
1417	314	1	8640
1416	59	1	4260
1418	258	1	7230
1419	329	1	7480
1420	154	1	5710
1421	159	1	8110
1422	341	1	10660
1423	102	1	10030
1424	81	1	9980
1425	218	1	10340
1426	190	1	8160
1427	68	1	2030
1428	295	1	5580
1429	191	1	6800
1430	112	1	3900
1431	373	1	4050
1432	217	1	20040
1433	54	1	6890
1434	81	1	9980
1435	90	1	10000
1436	264	1	3940
1436	340	1	8480
1437	164	1	3640
1438	131	1	2040
1439	282	1	3740
1440	297	1	20400
1441	255	1	13820
1442	18	1	4210
1445	218	1	10340
1443	169	1	6780
1444	284	1	8350
1446	149	2	19700
1448	240	1	2220
1447	199	1	8180
1449	65	2	5580
1450	197	1	5440
1451	22	1	7830
1452	110	1	4310
1453	153	1	1240
1454	164	1	3640
1455	51	1	13160
1457	131	1	2040
1456	272	1	4480
1458	305	1	8390
